date,headline,url
2017-07-11,MARKET LATEST: NZUs $17.50,https://www.carbonnews.co.nz/story.asp?storyID=12763
2017-07-12,MARKET LATEST: NZUs $17.75,https://www.carbonnews.co.nz/story.asp?storyID=12779
2017-07-13,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12787
2017-07-14,MARKET LATEST: NZUs $17.90,https://www.carbonnews.co.nz/story.asp?storyID=12793
2017-07-17,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12802
2017-07-18,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12815
2017-07-19,MARKET LATEST: $17.87,https://www.carbonnews.co.nz/story.asp?storyID=12822
2017-07-20,MARKET LATEST: NZUs $17.70,https://www.carbonnews.co.nz/story.asp?storyID=12836
2017-07-21,MARKET LATEST: NZUs $17.70,https://www.carbonnews.co.nz/story.asp?storyID=12842
2017-07-24,MARKET LATEST: NZUs $17.45,https://www.carbonnews.co.nz/story.asp?storyID=12848
2017-07-25,MARKET LATEST: NZUs $17.52,https://www.carbonnews.co.nz/story.asp?storyID=12859
2017-07-26,MARKET LATEST: NZUs $17.65,https://www.carbonnews.co.nz/story.asp?storyID=12870
2017-07-27,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12877
2017-07-28,MARKET LATEST: NZUs $17.90,https://www.carbonnews.co.nz/story.asp?storyID=12887
2017-07-31,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12891
2017-08-01,MARKET LATEST: NZUs $17.90,https://www.carbonnews.co.nz/story.asp?storyID=12904
2017-08-02,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12912
2017-08-03,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12923
2017-08-07,MARKET LATEST: NZUs $17.80,https://www.carbonnews.co.nz/story.asp?storyID=12936
2017-08-08,MARKET LATEST: NZUs $17.75,https://www.carbonnews.co.nz/story.asp?storyID=12946
2017-08-09,MARKET LATEST: NZUs $17.80,https://www.carbonnews.co.nz/story.asp?storyID=12958
2017-08-10,MARKET LATEST: NZUs $17.85,https://www.carbonnews.co.nz/story.asp?storyID=12968
2017-08-11,MARKET LATEST: NZUs $17.79,https://www.carbonnews.co.nz/story.asp?storyID=12975
2017-08-14,MARKET LATEST: NZUs $17.70,https://www.carbonnews.co.nz/story.asp?storyID=12981
2017-08-15,MARKET LATEST: NZUs $17.72,https://www.carbonnews.co.nz/story.asp?storyID=12994
2017-08-16,MARKET LATEST: NZUs $17.72,https://www.carbonnews.co.nz/story.asp?storyID=13002
2017-08-17,MARKET LATEST: NZUs $17.90,https://www.carbonnews.co.nz/story.asp?storyID=13013
2017-08-18,MARKET LATEST: NZUs $17.95,https://www.carbonnews.co.nz/story.asp?storyID=13017
2017-08-21,MARKET LATEST: NZUs $17.95,https://www.carbonnews.co.nz/story.asp?storyID=13028
2017-08-22,MARKET LATEST: NZUs $18.00,https://www.carbonnews.co.nz/story.asp?storyID=13038
2017-08-23,MARKET LATEST: NZUs $18.00,https://www.carbonnews.co.nz/story.asp?storyID=13049
2017-08-24,MARKET LATEST: NZUs $18.05,https://www.carbonnews.co.nz/story.asp?storyID=13061
2017-08-25,MARKET LATEST: NZUs $18.02,https://www.carbonnews.co.nz/story.asp?storyID=13067
2017-08-28,MARKET LATEST: NZUs $18.10,https://www.carbonnews.co.nz/story.asp?storyID=13071
2017-08-29,MARKET LATEST: NZUs $18.10,https://www.carbonnews.co.nz/story.asp?storyID=13084
2017-08-30,MARKET LATEST: NZUs $18.20,https://www.carbonnews.co.nz/story.asp?storyID=13093
2017-08-31,MARKET LATEST: NZUs $18.20,https://www.carbonnews.co.nz/story.asp?storyID=13103
2017-09-01,MARKET LATEST: NZUs $18.25,https://www.carbonnews.co.nz/story.asp?storyID=13113
2017-09-04,MARKET LATEST: NZUs $18.35,https://www.carbonnews.co.nz/story.asp?storyID=13120
2017-09-05,MARKET REPORT: NZUs $18.35,https://www.carbonnews.co.nz/story.asp?storyID=13134
2017-09-06,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13140
2017-09-07,MARKET LATEST: NZUs $18.25,https://www.carbonnews.co.nz/story.asp?storyID=13147
2017-09-08,MARKET LATEST: NZUs $18.22,https://www.carbonnews.co.nz/story.asp?storyID=13159
2017-09-11,MARKET LATEST: NZUs $18.25,https://www.carbonnews.co.nz/story.asp?storyID=13166
2017-09-12,MARKET LATEST: NZUs $18.35,https://www.carbonnews.co.nz/story.asp?storyID=13177
2017-09-13,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13184
2017-09-14,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13197
2017-09-15,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13206
2017-09-18,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13211
2017-09-19,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13222
2017-09-20,MARKET LATEST: NZUs $18.20,https://www.carbonnews.co.nz/story.asp?storyID=13232
2017-09-21,MARKET LATEST: NZUs $18.20,https://www.carbonnews.co.nz/story.asp?storyID=13240
2017-09-22,MARKET LATEST: NZUs $18.15,https://www.carbonnews.co.nz/story.asp?storyID=13249
2017-09-25,MARKET LATEST: NZUs $18.20,https://www.carbonnews.co.nz/story.asp?storyID=13263
2017-09-26,MARKET LATEST: NZUs $18.10,https://www.carbonnews.co.nz/story.asp?storyID=13274
2017-09-27,MARKET LATEST: NZUs $18.00,https://www.carbonnews.co.nz/story.asp?storyID=13282
2017-09-28,MARKET LATEST: NZUs $17.97,https://www.carbonnews.co.nz/story.asp?storyID=13292
2017-09-29,MARKET LATEST: NZUs $17.97,https://www.carbonnews.co.nz/story.asp?storyID=13301
2017-10-02,MARKET LATEST: NZUs $18.05,https://www.carbonnews.co.nz/story.asp?storyID=13307
2017-10-03,MARKET LATEST: NZUs $17.95,https://www.carbonnews.co.nz/story.asp?storyID=13323
2017-10-04,MARKET LATEST: NZUs $18.00,https://www.carbonnews.co.nz/story.asp?storyID=13332
2017-10-05,MARKET LATEST: NZUs $18.05,https://www.carbonnews.co.nz/story.asp?storyID=13339
2017-10-06,MARKET LATEST: NZUs $18.10,https://www.carbonnews.co.nz/story.asp?storyID=13348
2017-10-09,MARKET LATEST: NZUs $18.10,https://www.carbonnews.co.nz/story.asp?storyID=13352
2017-10-10,MARKET LATEST: NZUs $18.25,https://www.carbonnews.co.nz/story.asp?storyID=13366
2017-10-11,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13376
2017-10-12,MARKET LATEST: NZUs $18.35,https://www.carbonnews.co.nz/story.asp?storyID=13386
2017-10-13,MARKET LATEST: NZUs $18.40,https://www.carbonnews.co.nz/story.asp?storyID=13395
2017-10-16,MARKET LATEST: NZUs $18.37,https://www.carbonnews.co.nz/story.asp?storyID=13399
2017-10-17,MARKET LATEST: NZUs $18.30,https://www.carbonnews.co.nz/story.asp?storyID=13413
2017-10-18,MARKET LATEST: NZUs $18.32,https://www.carbonnews.co.nz/story.asp?storyID=13425
2017-10-19,MARKET LATEST: NZUs $18.40,https://www.carbonnews.co.nz/story.asp?storyID=13433
2017-10-20,MARKET REPORT: NZUs $18.40,https://www.carbonnews.co.nz/story.asp?storyID=13442
2017-10-24,MARKET LATEST: NZUs $18.95,https://www.carbonnews.co.nz/story.asp?storyID=13451
2017-10-25,MARKET LATEST: NZUs $18.90,https://www.carbonnews.co.nz/story.asp?storyID=13462
2017-10-26,MARKET LATEST: NZUs $18.92,https://www.carbonnews.co.nz/story.asp?storyID=13470
2017-10-27,MARKET LATEST: NZUs $18.95,https://www.carbonnews.co.nz/story.asp?storyID=13480
2017-10-30,MARKET LATEST: NZUs $18.40,https://www.carbonnews.co.nz/story.asp?storyID=13490
2017-10-31,MARKET LATEST: NZUs $19.00,https://www.carbonnews.co.nz/story.asp?storyID=13498
2017-11-02,MARKET LATEST: NZUs $18.95,https://www.carbonnews.co.nz/story.asp?storyID=13519
2017-11-03,MARKET LATEST: NZUs $18.97,https://www.carbonnews.co.nz/story.asp?storyID=13525
2017-11-07,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13547
2017-11-08,MARKET LATEST: Spot NZUS $19.29,https://www.carbonnews.co.nz/story.asp?storyID=13552
2017-11-09,MARKET LATEST: NZUs $19.20,https://www.carbonnews.co.nz/story.asp?storyID=13563
2017-11-10,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13573
2017-11-13,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13581
2017-11-15,MARKET LATEST: NZUs $19.24,https://www.carbonnews.co.nz/story.asp?storyID=13608
2017-11-16,MARKET LATEST: NZUs $19.20,https://www.carbonnews.co.nz/story.asp?storyID=13618
2017-11-17,MARKET LATEST: NZUs $19.20,https://www.carbonnews.co.nz/story.asp?storyID=13626
2017-11-20,MARKET LATEST: NZUs $19.65,https://www.carbonnews.co.nz/story.asp?storyID=13630
2017-11-21,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13640
2017-11-22,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13651
2017-11-23,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13663
2017-11-24,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13673
2017-11-27,MARKET LATEST: NZUs $19.27,https://www.carbonnews.co.nz/story.asp?storyID=13676
2017-11-28,MARKET LATEST: NZUs $19.25,https://www.carbonnews.co.nz/story.asp?storyID=13691
2017-11-29,MARKET LATEST: NZUs $19.30,https://www.carbonnews.co.nz/story.asp?storyID=13695
2017-11-30,MARKET LATEST: NZUs $19.75,https://www.carbonnews.co.nz/story.asp?storyID=13710
2017-12-01,MARKET LATEST: NZUs $19.85,https://www.carbonnews.co.nz/story.asp?storyID=13719
2017-12-04,MARKET LATEST: NZUs $19.95,https://www.carbonnews.co.nz/story.asp?storyID=13724
2017-12-05,MARKET LATEST: NZUs $19.70,https://www.carbonnews.co.nz/story.asp?storyID=13737
2017-12-06,MARKET LATEST: NZUs $19.82,https://www.carbonnews.co.nz/story.asp?storyID=13748
2017-12-07,MARKET LATEST: NZUs $20.25,https://www.carbonnews.co.nz/story.asp?storyID=13759
2017-12-08,MARKET LATEST: NZUs $20.25,https://www.carbonnews.co.nz/story.asp?storyID=13768
2017-12-11,MARKET LATEST: NZUs $20.25,https://www.carbonnews.co.nz/story.asp?storyID=13780
2017-12-12,MARKET LATEST: NZUs $20.40,https://www.carbonnews.co.nz/story.asp?storyID=13795
2017-12-13,MARKET LATEST: NZUs $20.55,https://www.carbonnews.co.nz/story.asp?storyID=13805
2017-12-14,MARKET LATEST: NZUs $20.75,https://www.carbonnews.co.nz/story.asp?storyID=13813
2017-12-15,MARKET LATEST: NZUs $21,https://www.carbonnews.co.nz/story.asp?storyID=13821
2018-01-22,MARKET LATEST: NZUs $21.40,https://www.carbonnews.co.nz/story.asp?storyID=13831
2018-01-23,MARKET LATEST: NZUs $21.35,https://www.carbonnews.co.nz/story.asp?storyID=13841
2018-01-24,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=13852
2018-01-25,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=13862
2018-01-26,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=13873
2018-01-30,MARKET LATEST: NZUs $21.22,https://www.carbonnews.co.nz/story.asp?storyID=13881
2018-01-31,MARKET LATEST: NZUs $21.22,https://www.carbonnews.co.nz/story.asp?storyID=13891
2018-02-01,MARKET LATEST: NZUs $21.32,https://www.carbonnews.co.nz/story.asp?storyID=13901
2018-02-02,MARKET LATEST: NZUs $21.35,https://www.carbonnews.co.nz/story.asp?storyID=13909
2018-02-05,MARKET LATEST: NZUs $21.40,https://www.carbonnews.co.nz/story.asp?storyID=13915
2018-02-07,MARKET LATEST: NZUs $21.40,https://www.carbonnews.co.nz/story.asp?storyID=13923
2018-02-08,MARKET LATEST: NZUs $21.45,https://www.carbonnews.co.nz/story.asp?storyID=13938
2018-02-09,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=13948
2018-02-12,MARKET LATEST: NZUs $21.55,https://www.carbonnews.co.nz/story.asp?storyID=13950
2018-02-13,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=13964
2018-02-14,MARKET LATEST: NZUs $21.52,https://www.carbonnews.co.nz/story.asp?storyID=13972
2018-02-15,MARKET LATEST: NZUs $21.55,https://www.carbonnews.co.nz/story.asp?storyID=13983
2018-02-16,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=13989
2018-02-19,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=13992
2018-02-20,MARKET LATEST: NZUs $21.42,https://www.carbonnews.co.nz/story.asp?storyID=14006
2018-02-21,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14011
2018-02-22,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14021
2018-02-23,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14028
2018-02-26,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14034
2018-02-27,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14049
2018-02-28,MARKET LATEST: NZUs $20.85,https://www.carbonnews.co.nz/story.asp?storyID=14058
2018-03-01,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14063
2018-03-02,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14074
2018-03-05,MARKET LATEST: NZUs $20.90,https://www.carbonnews.co.nz/story.asp?storyID=14076
2018-03-06,MARKET LATEST: NZUs $20.90,https://www.carbonnews.co.nz/story.asp?storyID=14089
2018-03-07,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14098
2018-03-08,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14101
2018-03-09,MARKET LATEST: NZUs $20.90,https://www.carbonnews.co.nz/story.asp?storyID=14109
2018-03-12,MARKET LATEST: NZUs $21.00,https://www.carbonnews.co.nz/story.asp?storyID=14118
2018-03-13,MARKET LATEST: NZUs $20.80,https://www.carbonnews.co.nz/story.asp?storyID=14130
2018-03-14,MARKET LATEST: NZUs $20.90,https://www.carbonnews.co.nz/story.asp?storyID=14138
2018-03-15,MARKET LATEST: NZUs $20.92,https://www.carbonnews.co.nz/story.asp?storyID=14144
2018-03-16,MARKET LATEST: NZUs $20.93,https://www.carbonnews.co.nz/story.asp?storyID=14154
2018-03-19,MARKET REPORT: NZUs $20.94,https://www.carbonnews.co.nz/story.asp?storyID=14156
2018-03-20,MARKET LATEST: NZUs $20.93,https://www.carbonnews.co.nz/story.asp?storyID=14172
2018-03-21,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14176
2018-03-22,MARKET LATEST: NZUs $20.93,https://www.carbonnews.co.nz/story.asp?storyID=14188
2018-03-23,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14196
2018-03-26,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14198
2018-03-27,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14211
2018-03-28,MARKET LATEST: NZUs $21.00,https://www.carbonnews.co.nz/story.asp?storyID=14217
2018-03-29,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14225
2018-04-03,MARKET LATEST: NZUs $21.02,https://www.carbonnews.co.nz/story.asp?storyID=14228
2018-04-04,MARKET LATEST: NZUs $21.00,https://www.carbonnews.co.nz/story.asp?storyID=14237
2018-04-05,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14247
2018-04-06,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14256
2018-04-09,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14259
2018-04-10,MARKET LATEST: NZUs $21.22,https://www.carbonnews.co.nz/story.asp?storyID=14273
2018-04-11,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14275
2018-04-12,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14287
2018-04-13,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14295
2018-04-16,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14298
2018-04-17,MARKET LATEST: NZUs $21.27,https://www.carbonnews.co.nz/story.asp?storyID=14310
2018-04-18,MARKET LATEST: NZUs $21.27,https://www.carbonnews.co.nz/story.asp?storyID=14319
2018-04-19,MARKET LATEST: NZUs $21.30,https://www.carbonnews.co.nz/story.asp?storyID=14325
2018-04-20,MARKET LATEST: NZUs $21.30,https://www.carbonnews.co.nz/story.asp?storyID=14335
2018-04-23,MARKET LATEST: NZUs $21.35,https://www.carbonnews.co.nz/story.asp?storyID=14344
2018-04-24,MARKET LATEST: NZUs $21.35,https://www.carbonnews.co.nz/story.asp?storyID=14352
2018-04-26,MARKET LATEST: NZUs $21.26,https://www.carbonnews.co.nz/story.asp?storyID=14356
2018-04-27,MARKET LATEST: NZUs $21.27,https://www.carbonnews.co.nz/story.asp?storyID=14367
2018-04-30,MARKET LATEST: NZUs $21.55,https://www.carbonnews.co.nz/story.asp?storyID=14372
2018-05-01,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=14386
2018-05-02,MARKET LATEST: NZUs $21.50,https://www.carbonnews.co.nz/story.asp?storyID=14393
2018-05-03,MARKET LATEST: NZUs $21.47,https://www.carbonnews.co.nz/story.asp?storyID=14397
2018-05-04,MARKET LATEST: NZUs $21.45,https://www.carbonnews.co.nz/story.asp?storyID=14408
2018-05-07,MARKET LATEST: NZUs $21.45,https://www.carbonnews.co.nz/story.asp?storyID=14412
2018-05-08,MARKET LATEST: NZUs $21.45,https://www.carbonnews.co.nz/story.asp?storyID=14425
2018-05-09,MARKET REPORT: NZUs $21.35,https://www.carbonnews.co.nz/story.asp?storyID=14429
2018-05-10,MARKET LATEST: NZUs $21.30,https://www.carbonnews.co.nz/story.asp?storyID=14440
2018-05-11,MARKET LATEST: NZUs $21.30,https://www.carbonnews.co.nz/story.asp?storyID=14449
2018-05-14,MARKET LATEST: NZUs $21.30,https://www.carbonnews.co.nz/story.asp?storyID=14452
2018-05-15,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14464
2018-05-16,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14474
2018-05-17,MARKET LATEST: $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14480
2018-05-18,MARKET LATEST: NZUs $21.25,https://www.carbonnews.co.nz/story.asp?storyID=14489
2018-05-21,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14493
2018-05-22,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14506
2018-05-23,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14513
2018-05-24,MARKET LATEST: NZUs $21.20,https://www.carbonnews.co.nz/story.asp?storyID=14521
2018-05-25,MARKET LATEST: NZUs $21.15,https://www.carbonnews.co.nz/story.asp?storyID=14530
2018-05-28,MARKET LATEST: NZUs $21.00,https://www.carbonnews.co.nz/story.asp?storyID=14532
2018-05-29,MARKET LATEST: NZUs $21.00,https://www.carbonnews.co.nz/story.asp?storyID=14545
2018-05-30,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14554
2018-05-31,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14558
2018-06-01,MARKET LATEST: NZUs $20.95,https://www.carbonnews.co.nz/story.asp?storyID=14567
2018-06-05,MARKET LATEST: NZUs $20.80,https://www.carbonnews.co.nz/story.asp?storyID=14578
2018-06-06,MARKET LATEST: NZUs $20.55,https://www.carbonnews.co.nz/story.asp?storyID=14587
2018-06-07,MARKET LATEST: NZUs $20.75,https://www.carbonnews.co.nz/story.asp?storyID=14590
2018-06-08,MARKET LATEST: NZUs $20.65,https://www.carbonnews.co.nz/story.asp?storyID=14599
2018-06-11,MARKET LATEST: NZUs $20.62,https://www.carbonnews.co.nz/story.asp?storyID=14606
2018-06-12,MARKET LATEST: NZUs $20.55,https://www.carbonnews.co.nz/story.asp?storyID=14614
2018-06-13,MARKET LATEST: NZUs $20.50,https://www.carbonnews.co.nz/story.asp?storyID=14622
2018-06-14,MARKET LATEST: NZUs $20.55,https://www.carbonnews.co.nz/story.asp?storyID=14631
2018-06-15,MARKET LATEST: NZUs $20.45,https://www.carbonnews.co.nz/story.asp?storyID=14639
2018-06-18,MARKET LATEST: NZUs $20.42,https://www.carbonnews.co.nz/story.asp?storyID=14648
2018-06-19,MARKET LATEST: NZUs $20.45,https://www.carbonnews.co.nz/story.asp?storyID=14656
2018-06-20,MARKET LATEST: NZUs $20.50,https://www.carbonnews.co.nz/story.asp?storyID=14666
2018-06-21,MARKET LATEST: NZUs $20.52,https://www.carbonnews.co.nz/story.asp?storyID=14673
2018-06-22,MARKET LATEST: NZUs $20.50,https://www.carbonnews.co.nz/story.asp?storyID=14681
2018-06-25,MARKET LATEST: NZUs $20.80,https://www.carbonnews.co.nz/story.asp?storyID=14689
2018-06-26,MARKET LATEST: NZUs $20.75,https://www.carbonnews.co.nz/story.asp?storyID=14697
2018-06-27,MARKET LATEST: NZUs $20.90,https://www.carbonnews.co.nz/story.asp?storyID=14705
2018-06-28,MARKET LATEST: $20.92,https://www.carbonnews.co.nz/story.asp?storyID=14713
2018-06-29,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14722
2018-07-02,MARKET LATEST: NZUs $21.10,https://www.carbonnews.co.nz/story.asp?storyID=14729
2018-07-03,MARKET LATEST: NZUs $21.17,https://www.carbonnews.co.nz/story.asp?storyID=14737
2018-07-04,MARKET LATEST: NZUs $21.45,https://www.carbonnews.co.nz/story.asp?storyID=14745
